id|creationDate|locationIP|browserUsed|content|length
481036343361|2011-04-25T00:46:07.543+0000|46.66.254.113|Internet Explorer|About Edgar Prado, ongest shot to ever win the BelmonAbout Bulgaria,  was marked by the presence of theAbout Brian Wilson, Me Rhonda, California Girls and GoAbout Ded|166
481036343362|2011-04-24T03:47:17.035+0000|213.154.71.119|Chrome|ok|2
481036343363|2011-04-25T16:20:11.309+0000|46.121.141.177|Internet Explorer|About John Adams, ting the victims ofAbout Kurt Weill, Weill (March 2, 190|74
481036343364|2011-04-23T13:13:09.876+0000|193.200.203.3|Chrome|no|2
481036343365|2011-04-25T13:14:39.269+0000|41.209.161.51|Internet Explorer|right|5
481036343367|2011-04-24T19:14:04.243+0000|46.16.82.216|Internet Explorer|no|2
481036343368|2011-04-25T01:09:24.730+0000|103.1.234.26|Opera|thanks|6
481036343369|2011-04-24T10:42:44.595+0000|190.79.82.110|Firefox|cool|4
481036343370|2011-04-24T16:32:41.010+0000|31.169.50.142|Firefox|About Peter Paul Rubens, , and diplomat who was knighteAbout Edgar Prado,  big break came in 1997 when hAbout Grant Morrison, cultist. He is known |147
481036343371|2011-04-25T00:39:00.071+0000|103.4.3.191|Safari|right|5
481036343372|2011-04-24T22:56:56.655+0000|24.30.1.181|Internet Explorer|right|5
481036343373|2011-04-25T08:06:27.438+0000|46.188.130.142|Firefox|ok|2
481036343374|2011-04-24T15:30:44.329+0000|203.81.91.130|Safari|no way!|7
481036343375|2011-04-25T03:52:40.836+0000|46.17.164.206|Internet Explorer|yes|3
481036343376|2011-04-24T07:25:03.819+0000|79.174.114.35|Firefox|good|4
481036343377|2011-04-25T01:34:30.071+0000|82.101.189.26|Internet Explorer|roflol|6
481036343378|2011-04-24T07:51:14.462+0000|41.188.73.157|Chrome|thanks|6
481036343379|2011-04-25T05:56:39.538+0000|89.189.83.186|Internet Explorer|yes|3
481036343380|2011-04-24T06:12:44.613+0000|200.107.233.64|Opera|About Edgar Prado, er 13, 1988 in About Edward Elgar, English-speakinAbout Parachutes, |87
481036343381|2011-04-24T07:03:09.561+0000|41.203.146.92|Safari|good|4
481036343382|2011-04-25T02:19:51.131+0000|93.191.96.235|Firefox|roflol|6
481036343383|2011-04-24T23:04:11.907+0000|80.77.154.24|Opera|good|4
274877913556|2010-10-07T17:10:03.915+0000|46.183.34.202|Chrome|yes|3
274877913557|2010-10-07T10:27:11.786+0000|31.12.99.208|Chrome|thanks|6
274877913558|2010-10-07T06:05:38.022+0000|61.47.24.203|Chrome|thx|3
274877913559|2010-10-07T17:32:27.966+0000|79.143.173.1|Chrome|About Benazir Bhutto,  Pakistan in two non-consecutive terms from 1About W. H. Auden, orm|89
274877913560|2010-10-07T18:48:44.474+0000|117.102.50.81|Chrome|About Foreplay/Long Time, Time is a song by the rock band Boston, released on the band|86
274877913561|2010-10-07T18:51:04.702+0000|80.93.144.220|Chrome|right|5
274877913562|2010-10-07T06:03:55.591+0000|77.93.2.189|Chrome|no way!|7
274877913563|2010-10-07T19:08:23.643+0000|41.223.225.196|Internet Explorer|cool|4
274877913564|2010-10-07T21:35:44.116+0000|77.244.146.208|Chrome|About Foreplay/Long Time, econd single, on Epic Records in 1976. It About A Bit of|82
274877913565|2010-10-07T21:28:03.420+0000|168.163.192.3|Internet Explorer|About Benazir Bhutto, tan to head a major political About Philip K. Dick,  Hugo Award for|89
274877913566|2010-10-07T18:16:49.337+0000|213.150.166.199|Internet Explorer|thx|3
274877913567|2010-10-07T18:15:52.662+0000|91.198.108.51|Chrome|About Benazir Bhutto, atic socialist, centre-left party, making heAbout Trinidad and T|86
549755820513|2011-07-14T12:34:35.251+0000|187.138.134.253|Internet Explorer|About Benazir Bhutto, implemented social capitalist policiesAbout Bing Cro|74
549755820514|2011-07-14T10:28:06.879+0000|58.84.204.32|Internet Explorer|good|4
549755820515|2011-07-14T05:01:05.126+0000|58.69.163.72|Internet Explorer|duh|3
549755820516|2011-07-15T02:44:56.503+0000|85.154.97.161|Firefox|no|2
549755820517|2011-07-14T15:29:19.400+0000|31.210.128.127|Firefox|About Bing Crosby, ture grosses. His early career coincided wAbout Reorganized Nat|82
549755820518|2011-07-14T13:32:34.684+0000|200.0.16.248|Firefox|About Benazir Bhutto, ident Ghulam Ishaq Khan. IAbout Morocco, . The rest eit|77
549755820519|2011-07-15T12:15:13.465+0000|80.95.87.202|Internet Explorer|fine|4
549755820520|2011-07-14T14:03:05.573+0000|187.138.134.253|Internet Explorer|fine|4
549755820521|2011-07-14T20:03:36.908+0000|187.177.192.185|Chrome|About Benazir Bhutto, before the scheduled Pakistani general electiAbout Signed, Sealed |88
549755820522|2011-07-14T23:51:14.889+0000|31.3.6.215|Firefox|About Benazir Bhutto, nt Ghulam Ishaq KhAbout Morocco, ut in these electiAbout Not Gonn|87
549755820523|2011-07-15T07:10:04.227+0000|189.241.128.207|Chrome|ok|2
549755820524|2011-07-14T21:49:40.045+0000|95.92.101.194|Internet Explorer|maybe|5
549755820525|2011-07-14T15:39:38.845+0000|187.177.192.185|Chrome|roflol|6
549755820526|2011-07-14T14:00:42.053+0000|112.78.14.200|Chrome|About Not Gonna Get Us, ast song taken from that album in the UK, About Wednesday |82
549755820527|2011-07-14T14:02:23.258+0000|41.188.89.125|Firefox|right|5
549755820528|2011-07-14T02:14:42.292+0000|203.81.104.93|Chrome|yes|3
618475297266|2011-08-11T02:13:43.583+0000|146.155.70.52|Internet Explorer|About Mississippi Goddam, eriod. The song was released as a single and became a |80
618475297267|2011-08-11T02:14:07.356+0000|62.113.18.188|Internet Explorer|About Augustine of Hippo, st, the day of his death. He is the patron saint of b|79
618475297268|2011-08-11T02:17:47.400+0000|49.128.1.64|Internet Explorer|no way!|7
618475297269|2011-08-11T11:41:07.861+0000|91.211.200.32|Firefox|About Mississippi Goddam, is one of her most famous protest songs andAbout Christmas |85
618475297270|2011-08-11T20:00:33.678+0000|186.1.12.81|Chrome|ok|2
618475297271|2011-08-11T11:46:42.334+0000|62.182.16.182|Firefox|duh|3
618475297272|2011-08-11T04:46:22.195+0000|103.246.89.59|Chrome|About Venezuela, ntry first saw a democratic rule from 1945 to 1948, and, a|75
618475297273|2011-08-11T10:29:54.469+0000|46.162.121.49|Chrome|good|4
618475297274|2011-08-11T03:18:46.192+0000|161.190.41.33|Internet Explorer|LOL|3
687194774012|2011-10-21T01:34:26.748+0000|91.223.201.113|Chrome|cool|4
687194774013|2011-10-21T04:16:46.689+0000|91.213.147.187|Internet Explorer|duh|3
687194774014|2011-10-20T12:26:03.080+0000|197.224.228.206|Internet Explorer|About Peter Paul Rubens, vagant Baroque styleAbout Roger II of Sicily, ry 1154)|79
687194774015|2011-10-20T13:16:10.386+0000|58.65.246.143|Chrome|I see|5
274877913601|2010-10-25T22:49:21.608+0000|41.204.30.234|Chrome|About Marin Čilić, ć (born 2About Lord Byron, son, inspAbout Cambodia, ch m|75
274877913602|2010-10-25T23:26:56.526+0000|1.69.119.72|Internet Explorer|fine|4
274877913603|2010-10-25T18:38:56.800+0000|190.107.151.58|Internet Explorer|About Marin Čilić, e A side A.C. MiAbout Henry IV of France,  ending the civiAbout Pope Pius IX, ed into the KingAbout Harold Wilson, pointed to the cA|151
274877913604|2010-10-25T13:19:20.917+0000|64.39.161.201|Internet Explorer|About Henry IV of France, owed great About Lord Byron,  the opera.About Harold Wilson, |87
274877913605|2010-10-26T04:49:04.054+0000|27.54.120.234|Chrome|About Henry IV of France, , Henry shoAbout Peter Gabriel, roughout hiAbout Harold Wil|85
274877913606|2010-10-25T18:39:11.263+0000|89.17.17.159|Chrome|LOL|3
274877913607|2010-10-26T11:38:14.971+0000|46.23.80.68|Chrome|no way!|7
274877913608|2010-10-26T00:59:32.415+0000|41.74.164.242|Internet Explorer|LOL|3
274877913609|2010-10-26T05:49:40.478+0000|31.13.181.144|Internet Explorer|About Amitabh Bachchan, nations overAbout Harold Wilson, nd expansionAbout Edward|81
274877913610|2010-10-25T18:40:40.648+0000|144.64.2.52|Internet Explorer|cool|4
274877913611|2010-10-25T18:59:08.829+0000|103.4.88.26|Internet Explorer|About Pope Pius IX, le of Our About Harold Wilson, ientific pAbout My Sharona|77
274877913612|2010-10-25T23:09:24.826+0000|213.154.75.212|Internet Explorer|About Thomas More, ed him as oneAbout Colombia, ecreased signAbout David Lynch, ight movie ciAbout Mickey Mo|108
274877913613|2010-10-26T10:36:52.489+0000|187.177.192.185|Chrome|About Hans Christian Andersen,  The UgAbout Nicolas Sarkozy, life. AAbout Tim Burt|82
274877913614|2010-10-26T17:04:42.228+0000|121.100.55.120|Chrome|LOL|3
206158437072|2010-09-12T07:05:39.820+0000|196.3.76.230|Chrome|fine|4
206158437073|2010-09-11T12:11:03.910+0000|103.246.118.60|Chrome|ok|2
206158437074|2010-09-11T13:48:08.472+0000|24.56.122.31|Chrome|About Busta Rhymes, e of the best and most prolific rappers of thAbout Str8 off tha Stree|89
206158437075|2010-09-12T11:16:23.420+0000|200.0.65.208|Chrome|right|5
206158437076|2010-09-11T22:34:48.130+0000|2.56.61.15|Internet Explorer|About Charles Gounod,  October 1893) was a French composer, kAbout Str8 off |76
206158437077|2010-09-11T15:18:13.958+0000|27.114.117.247|Internet Explorer|yes|3
206158437078|2010-09-12T12:46:55.122+0000|46.30.28.226|Chrome|roflol|6
137438960344|2010-07-19T10:05:22.794+0000|186.9.13.26|Chrome|thx|3
137438960345|2010-07-19T03:40:52.608+0000|31.222.79.243|Chrome|thanks|6
137438960346|2010-07-19T01:19:12.577+0000|213.55.120.75|Internet Explorer|LOL|3
137438960347|2010-07-19T05:48:33.965+0000|77.73.246.102|Chrome|maybe|5
137438960348|2010-07-18T22:11:15.042+0000|85.28.76.164|Chrome|roflol|6
137438960349|2010-07-19T07:34:24.436+0000|91.217.93.129|Internet Explorer|no way!|7
137438960350|2010-07-19T10:32:17.491+0000|178.23.90.59|Chrome|cool|4
137438960351|2010-07-19T04:57:20.571+0000|203.81.64.115|Chrome|good|4
137438960352|2010-07-19T06:27:19.336+0000|41.78.149.27|Internet Explorer|About Genghis Khan, ore positive About Haiti, er. The PresiAbout Here Comes the Rain|84
137438960353|2010-07-19T17:19:04.779+0000|31.172.105.254|Chrome|yes|3
137438960354|2010-07-18T22:15:22.633+0000|190.8.119.249|Chrome|thx|3
137438960355|2010-07-18T22:17:01.164+0000|167.157.22.242|Chrome|About Morrissey, ependent has stated mosAbout Dolly Parton, r, multi-instrumentalisAbout |89
137438960356|2010-07-19T08:20:58.128+0000|178.163.206.188|Chrome|About Charles V, Holy Roman Emperor, e of Pavia in 1525, which pushAbout Giacomo Puccin|87
137438960357|2010-07-19T17:29:34.898+0000|31.12.81.209|Internet Explorer|About Genghis Khan, es: The SecreAbout Benjamin Disraeli, l and politicAbout Haiti, |84
137438960358|2010-07-18T22:52:39.829+0000|190.106.22.0|Chrome|thx|3
137438960359|2010-07-19T20:40:49.627+0000|27.98.219.82|Internet Explorer|About Peter Gabriel,  songwriter who rAbout Reba McEntire, d for Best PerforAbout |82
137438960360|2010-07-19T06:27:30.251+0000|87.255.76.123|Chrome|LOL|3
137438960362|2010-07-19T22:46:09.113+0000|41.76.143.51|Chrome|I see|5
137438960363|2010-07-20T02:20:15.936+0000|195.39.218.148|Internet Explorer|About Charlemagne, d after a pAbout Heinrich Himmler, 900 – 23 MaAbout Samuel Johnson|85
137438960365|2010-07-19T01:52:03.134+0000|196.1.112.103|Chrome|thanks|6
137438960366|2010-07-19T09:03:02.603+0000|27.114.117.247|Internet Explorer|LOL|3
137438960367|2010-07-19T01:28:02.525+0000|186.190.226.2|Chrome|thanks|6
137438960368|2010-07-19T04:17:19.271+0000|67.215.100.78|Chrome|maybe|5
137438960369|2010-07-19T03:40:43.723+0000|85.217.149.190|Chrome|thanks|6
137438960370|2010-07-19T02:52:17.261+0000|81.3.199.112|Chrome|great|5
137438960371|2010-07-19T15:08:30.280+0000|23.48.42.181|Chrome|LOL|3
137438960372|2010-07-19T09:22:22.490+0000|201.222.121.74|Internet Explorer|no way!|7
137438960373|2010-07-19T05:54:20.821+0000|2.78.233.81|Chrome|cool|4
137438960374|2010-07-19T03:57:54.669+0000|212.158.176.229|Chrome|About Duchy of Brunswick, dividual principalities making up the duchy continued to exist until the end of the Holy Roman Empire in 1806.|136
137438960375|2010-07-19T05:27:14.999+0000|62.13.35.159|Chrome|no|2
137438960376|2010-07-19T14:54:21.229+0000|192.100.158.237|Chrome|right|5
137438960377|2010-07-19T09:50:23.693+0000|203.174.27.216|Chrome|ok|2
137438960378|2010-07-19T01:29:00.683+0000|27.96.16.2|Chrome|great|5
137438960379|2010-07-19T05:33:43.136+0000|46.35.136.159|Chrome|yes|3
137438960380|2010-07-19T04:25:32.283+0000|31.22.6.158|Chrome|About Gimme More,  recording artist Britney Spears from her fiAbout Duchy of Brunswick|86
618475297746|2011-09-08T01:47:04.618+0000|46.214.88.156|Firefox|no|2
618475297747|2011-09-07T14:04:33.487+0000|31.221.98.238|Firefox|About Ralph Bakshi, a cel polisher, Bakshi was eventuAbout Reba McEntire,  was nominated for the Golden GloAbout Love Is Blindness,  describes a failing romance|160
618475297748|2011-09-07T14:57:21.430+0000|31.193.103.211|Firefox|About Ralph Bakshi, anthology seriAbout Love Is Blindness, xperience for About|78
618475297749|2011-09-07T15:42:19.785+0000|201.220.221.59|Firefox|About Ralph Bakshi, Picture Association of AmericaAbout Condoleezza Rice, hallenges as H|88
687194774714|2011-11-03T01:39:58.624+0000|178.249.89.206|Chrome|About Ludwig van Beethoven, e capital of the Electorate of Cologne and part of the Hol|86
687194774715|2011-11-03T01:52:09.624+0000|31.24.221.203|Firefox|cool|4
687194774716|2011-11-03T23:27:07.089+0000|212.217.28.187|Chrome|fine|4
687194774717|2011-11-03T11:49:11.966+0000|202.123.176.167|Internet Explorer|I see|5
687194774718|2011-11-03T22:56:29.793+0000|112.199.218.14|Chrome|About Ludwig van Beethoven,  Romantic eras in Western art music, he reAbout John Wi|83
687194774719|2011-11-02T22:30:57.018+0000|41.207.36.255|Chrome|right|5
687194774720|2011-11-03T03:20:27.941+0000|109.200.171.163|Chrome|fine|4
687194774721|2011-11-04T13:38:09.819+0000|31.31.180.252|Chrome|thanks|6
687194774722|2011-11-04T15:25:06.259+0000|197.254.117.237|Internet Explorer|About Video Killed the Radio Star, . It celebrates the golden days of radio, dAbout |84
687194774723|2011-11-04T15:30:25.193+0000|24.39.182.87|Firefox|About William the Conqueror,  son, and threatened invasiAbout Video Killed the |79
687194774724|2011-11-03T02:46:17.489+0000|80.248.165.95|Firefox|yes|3
687194774725|2011-11-03T23:35:06.216+0000|163.10.86.181|Internet Explorer|About Republic of Ireland, oms of Ireland and Great Britain, previously in a per|80
687194774726|2011-11-04T06:51:43.518+0000|80.208.97.221|Chrome|About Roxy & Elsewhere,  amended with some overdubs in the studio, while the Elsewhere tr|89
687194774727|2011-11-04T15:29:02.495+0000|41.138.47.0|Chrome|About Video Killed the Radio Star, It was the first music videAbout John Willi|78
687194774728|2011-11-04T02:03:26.808+0000|41.79.53.195|Chrome|LOL|3
687194774729|2011-11-05T15:01:32.255+0000|46.182.51.16|Firefox|I see|5
687194774730|2011-11-05T00:11:12.951+0000|121.79.254.197|Chrome|roflol|6
687194774731|2011-11-03T02:58:57.465+0000|91.190.47.165|Chrome|great|5
137438960845|2010-06-29T06:11:54.474+0000|195.158.108.72|Firefox|cool|4
137438960846|2010-06-29T03:37:14.987+0000|175.110.238.57|Firefox|About Alejandro Falla, ko and at About Fidel Castro, igs invasiAbout Robin Will|79
137438960847|2010-06-29T06:10:02.108+0000|121.123.160.184|Firefox|yes|3
137438960848|2010-06-29T03:54:15.098+0000|31.24.86.30|Firefox|LOL|3
137438960849|2010-06-29T10:09:03.190+0000|85.132.100.248|Firefox|About Alejandro Falla, 07, beatiAbout Fidel Castro,  revolutiAbout Joan Crawford, ms bega|89
137438960850|2010-06-30T06:04:57.411+0000|41.252.170.204|Firefox|thx|3
137438960851|2010-06-29T03:40:33.848+0000|116.68.178.168|Firefox|thx|3
137438960852|2010-06-29T12:07:15.790+0000|1.2.2.172|Firefox|no|2
137438960853|2010-06-29T20:56:56.618+0000|194.247.52.207|Firefox|maybe|5
137438960854|2010-06-29T04:45:55.922+0000|200.14.11.182|Firefox|About Alejandro Falla, lla Ramirez About Louis XIV of France, c de BourgogAbout|79
137438960856|2010-06-27T13:51:49.688+0000|200.58.241.229|Firefox|About Tom Hanks, elphia and as the title characAbout John Ford, hn Ford (baptised 17 April 158About Guatemala, ﻿ / ﻿14.633°N 90.55°W﻿ / 14.63About|146
137438960857|2010-06-27T17:21:34.417+0000|1.2.2.172|Firefox|no|2
137438960858|2010-06-27T14:24:42.850+0000|202.86.17.18|Firefox|About Charles II of England, d Charles in the ThirdAbout Guatemala,  America. It is als|87
137438960859|2010-06-27T16:20:37.668+0000|202.123.3.176|Firefox|right|5
137438960860|2010-06-27T17:04:55.817+0000|217.8.38.141|Firefox|cool|4
137438960861|2010-06-27T16:44:13.828+0000|79.173.210.250|Firefox|About Che Guevara, tionally, he waAbout Michael Jackson, arkinson's diseAbout Tom Han|85
137438960862|2010-06-28T00:57:28.730+0000|41.223.230.229|Firefox|duh|3
137438960863|2010-06-27T18:42:28.845+0000|88.207.110.186|Firefox|fine|4
274877914343|2010-10-15T04:29:08.625+0000|31.169.177.136|Opera|About Igor Stravinsky, sioned by About Nicholas I of Russia,  spanning About Gordo|82
274877914344|2010-10-15T04:33:07.330+0000|80.62.230.115|Internet Explorer|yes|3
274877914345|2010-10-15T15:29:38.449+0000|196.1.132.59|Internet Explorer|LOL|3
274877914346|2010-10-15T09:07:46.059+0000|82.151.132.148|Internet Explorer|great|5
274877914347|2010-10-15T04:34:50.505+0000|200.46.200.214|Opera|thanks|6
274877914348|2010-10-15T07:13:55.350+0000|203.81.67.219|Internet Explorer|duh|3
274877914349|2010-10-15T11:42:05.638+0000|193.194.1.21|Internet Explorer|LOL|3
274877914350|2010-10-15T04:53:58.542+0000|61.91.15.36|Internet Explorer|About Igor Stravinsky, thmic strAbout Nicholas I of Russia, cal zenitAbout Queen Vi|83
274877914351|2010-10-15T06:14:35.613+0000|203.143.50.165|Opera|no way!|7
274877914352|2010-10-15T14:59:32.397+0000|41.221.241.79|Internet Explorer|About Luther Vandross, cord producer. DurAbout The Joshua Tree, st Bono's travels About |88
274877914353|2010-10-15T17:18:37.544+0000|85.91.31.153|Internet Explorer|roflol|6
274877914354|2010-10-15T03:56:04.452+0000|89.107.96.110|Opera|About Friedrich Schiller, venteen years of hAbout Nicholas I of Russia, mperor of Russia fAbout Oliver Sto|106
274877914355|2010-10-15T08:31:37.382+0000|77.237.90.166|Opera|I see|5
274877914356|2010-10-15T05:01:53.197+0000|109.74.69.18|Internet Explorer|ok|2
274877914357|2010-10-15T21:00:21.400+0000|213.55.64.187|Opera|right|5
687194774961|2011-10-07T18:47:24.662+0000|31.128.189.237|Opera|ok|2
687194774962|2011-10-07T00:13:47.972+0000|1.32.246.42|Opera|About Barack Obama,  in Afghanistan, signed the New START arms cAbout All Is Full of L|86
687194774963|2011-10-06T22:26:45.381+0000|39.210.178.140|Firefox|cool|4
687194774964|2011-10-07T00:55:16.442+0000|58.65.183.110|Firefox|LOL|3
687194774965|2011-10-06T22:27:12.601+0000|31.43.73.85|Opera|About Wolfgang Amadeus Mozart, and passionate. His influeAbout Barack Obama,|76
687194774984|2011-10-02T03:16:53.378+0000|202.137.130.138|Internet Explorer|About Augustine of Hippo, osophy and theology, accommAbout Charles Darwin, has|78
687194774985|2011-10-02T04:42:04.280+0000|101.99.52.25|Chrome|About Augustine of Hippo,  August, the day of his death. HAbout Gustav Mahler,  of the early 20th century. WhilAbout Hernán |124
687194774986|2011-10-02T03:18:06.192+0000|49.247.159.160|Internet Explorer|fine|4
687194774987|2011-10-02T03:17:05.386+0000|110.50.147.25|Firefox|thx|3
687194774988|2011-10-02T09:04:47.102+0000|202.165.203.9|Internet Explorer|cool|4
687194774989|2011-10-02T03:24:35.834+0000|213.179.171.11|Internet Explorer|yes|3
687194774990|2011-10-02T03:18:00.691+0000|196.46.73.161|Internet Explorer|right|5
687194774991|2011-10-02T08:14:16.954+0000|177.93.57.249|Chrome|fine|4
687194774992|2011-10-03T04:35:27.900+0000|41.223.76.182|Chrome|thanks|6
687194774993|2011-10-02T03:46:26.305+0000|196.45.162.7|Chrome|roflol|6
687194774994|2011-10-02T05:44:43.468+0000|196.223.2.79|Firefox|right|5
687194774995|2011-10-02T04:43:30.057+0000|101.100.215.134|Chrome|About Gustav Mahler, his family moved to nearby IgAbout Juan Carlos I of Spain, anish|85
687194774996|2011-10-02T04:42:28.867+0000|200.62.93.97|Firefox|roflol|6
687194774997|2011-10-03T02:05:59.951+0000|186.143.174.16|Opera|thanks|6
687194774998|2011-10-02T05:05:19.930+0000|80.220.251.230|Internet Explorer|no|2
412316868065|2011-02-22T03:26:33.315+0000|125.213.194.83|Chrome|no way!|7
412316868066|2011-02-21T18:07:06.414+0000|41.216.96.246|Chrome|About Augustine of Hippo, ishop of Hippo Regius. He was a Latin philosopher and theologian from Roman AfriAbout John the Baptist, ount in Josephus. There are n|159
412316868067|2011-02-22T15:51:48.647+0000|46.164.118.169|Opera|About Augustine of Hippo, alled Blessed Augustine, or St. Augustine thAbout Serbia and|86
412316868068|2011-02-21T16:47:10.846+0000|91.135.244.4|Opera|About United States, 92 Stat.  1788, enacted October 25, 1978. It was established b|83
412316868069|2011-02-21T16:18:31.440+0000|31.24.246.211|Opera|roflol|6
412316868070|2011-02-22T07:12:45.384+0000|31.3.68.82|Chrome|duh|3
412316868071|2011-02-21T22:18:59.623+0000|27.118.77.99|Chrome|About United States, ISC oversees requests for surveillance warrants against susAbout I Can See Clearly Now, overed b|117
412316868072|2011-02-21T16:12:32.036+0000|202.170.66.113|Chrome|About Jesus, tion for the arrival of Jesus and his disciplAbout Hall of the Mountain Gri|88
412316868073|2011-02-21T16:45:27.308+0000|46.226.200.165|Chrome|maybe|5
412316868074|2011-02-21T16:16:02.490+0000|46.29.19.106|Chrome|great|5
412316868075|2011-02-21T16:35:33.603+0000|217.25.24.210|Firefox|I see|5
412316868076|2011-02-22T00:30:59.842+0000|87.99.90.64|Opera|ok|2
412316868077|2011-02-21T19:15:07.647+0000|153.44.51.237|Firefox|yes|3
412316868078|2011-02-21T18:09:19.876+0000|202.142.186.136|Firefox|great|5
412316868079|2011-02-21T18:45:54.267+0000|115.147.27.35|Opera|About United States, nited States Foreign Intelligence SurveillancAbout Live in Las Vegas|89
412316868080|2011-02-21T19:26:58.145+0000|88.157.254.6|Chrome|About Denmark, the Danish monarchy, which had ruled over both Norway and Denmark, ha|84
412316868081|2011-02-21T16:13:05.597+0000|213.55.68.199|Chrome|good|4
